RespondentId,Q23. In the past 12 months have you had a permanent address?,"Q27_1:Supplemental Nutrition Assistance Program (SNAP) also known as Food StampsA program, which provides nutrition, benefits to supplement the food budget of needy families so they can purchase healthy food and move towards self-sufficiency. (fns.usda.gov)","Q27_2:Temporary Assistance for Needy Families (TANF)A program, which provides families with monthly cash/financial assistance and support services. May include childcare, job preparation, and work assistance. (benefits.gov)","Q27_3:Women Infant and Children (WIC)A program provides foods, health referrals, and nutrition education for low-income women, infants, and children up to age five who are at nutritional risk. (fns.usda.gov)","Q27_4:MedicaidA health insurance program, which provides coverage to eligible low-income adults, children, pregnant women, elderly, and people with disabilities. (medicaid.gov)","Q27_5:Social Security Income (SSI)Monthly benefits to people with limited income and resources who are disabled, blind, or age 65 or older. (ssa.gov)","Q27_6:Military/Veteran ServicesBenefits such as financial and other forms of assistance provided to veterans, their dependents, and survivors. (va.gov)",Q27_7:Unemployment BenefitsFinancial support for individuals that lost their job and meet eligibility requirements. (twc.texas.gov),Q27_8:None,Q27_9:Other,Q29_1:Free emergency food,Q29_2:Free emergency rent assistance,"Q29_3:Free guidance to apply for government food programs (SNAP, WIC, etc)","Q29_4:Free guidance to apply for government housing programs (rent assistance, etc)","Q29_5:Free guidance to apply for other government programs (TANF, etc)",Q29_6:Dont Know Any,Q30_1:Free emergency food,Q30_2:Free emergency rent assistance,"Q30_3:Free guidance to apply for government food programs (SNAP, WIC, etc)","Q30_4:Free guidance to apply for government housing programs (rent assistance, etc)","Q30_5:Free guidance to apply for other government programs (TANF, etc)",Q30_6:None,"Q31. For UTEP students, how difficult is it to get emergency food assistance?",Q32_1:Lack of information (it's not clear which sites offer emergency food assistance),Q32_2:Lack of transportation,Q32_3:The sites are located too far away,Q32_4:The sites have inconvenient hours of operation,Q32_5:It is too uncomfortable to pick up emergency food assistance,Q32_6:None,Q34_1:UTEP Food Pantry,Q34_2:Kelly Center for Hunger Relief,Q34_3:El Pasoans Fighting Hunger Food Bank,Q34_4:Another food pantry or food bank,"Q41. How often have you found it difficult to concentrate on your schoolwork because you are worried about paying for food, rent, transportation, or other necessities?","Q42. Have you had to delay the completion of your degree, because you did not have enough money for food, rent, transportation or other necessities?","Q43. How often do you think about delaying the completion of your degree, because you do not have enough money for food, rent, transportation or other necessities?","Q46. In general, how would you rate your mental health, including your mood and your ability to think?","Q48. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Attended a protest or rally","Q49. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Attended a meeting about an issue facing your local community or schools","Q50. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Wrote and posted political messages online","Q51. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Bought or avoided a product because of the company's social or political values",PermAdd,GovAss,AvailRes,MoreAvailRes,DiffLvlFA,ChallFA,EmergFood,DiffConcentrate,DelayComplDegree,TimeDelayComplDegree,RateMentalHealth,AttendProtest,AttendLocalComm,PoliticMess,CompValues
95849604,1,1,NA,NA,7,9,NA,13,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,1,1,2,NA,4,NA,NA,1,2,NA,4,1,3,2,3,1,2,1,3,Yes,1 7 9 13,,1 2 3 4 5,Very difficult,1 2 4,1 2 4,Almost every day,No,Sometimes,Good,Never,Once,Never,A few times
95849631,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,1,1,4,Yes,15,,1 2 3 4 5,I am not sure,1,,About once a month,No,Sometimes,Good,Never,Never,Never,Several times
95849644,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,2,3,4,5,NA,1,NA,NA,NA,1,2,1,5,1,1,1,1,No,15,1,1,A little difficult,1 2 3 4 5,1,Almost every day,"Yes, by 1 semester",Often,Poor,Never,Never,Never,Never
95849707,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,3,4,5,NA,1,2,NA,NA,NA,NA,3,1,NA,3,NA,NA,NA,NA,NA,NA,4,3,3,3,4,1,1,1,1,Yes,15,1 3 4 5,1 2,A little difficult,1 3,4,About once a month,No,Never,Fair,Never,Never,Never,Never
95849793,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,3,3,3,4,1,1,1,1,Yes,15,1 3,1,I am not sure,1,,About once a month,No,Never,Fair,Never,Never,Never,Never
95849804,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,NA,NA,NA,NA,1,2,3,4,5,NA,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,1,1,1,Yes,15,1 2,1 2 3 4 5,Not difficult at all,1 2 3,,About once a month,No,Sometimes,Good,Never,Never,Never,Never
95849815,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,3,Yes,15,1,1,A little difficult,1,,Never,No,Never,Good,Never,Never,Never,A few times
95849868,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,4,1,2,NA,NA,NA,NA,1,NA,NA,NA,3,3,3,4,1,1,1,1,Yes,15,1,1 2 3 4 5,Not difficult at all,1 2,1,About once a month,No,Never,Fair,Never,Never,Never,Never
95849944,1,1,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,4,NA,NA,4,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,4,1,3,1,4,2,1,3,3,Yes,1 7 9,,1 2 4,Not difficult at all,1,4,Almost every day,No,Often,Fair,Once,Never,A few times,A few times
95849954,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,1,2,1,3,Yes,15,,2,I am not sure,1 2,,About once a week,No,Never,Poor,Never,Once,Never,A few times
95850003,1,1,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,4,1,NA,NA,4,NA,NA,NA,NA,3,4,3,3,3,3,NA,NA,NA,NA,Yes,1 7,1,1 2 3 4 5,Not difficult at all,1 4,3 4,About once a month,No,Never,Good,NA,NA,NA,NA
95850020,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,4,1,1,1,1,Yes,5,1,3,I am not sure,1 2,4,About once a month,No,Sometimes,Fair,Never,Never,Never,Never
95850109,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,3,4,NA,NA,1,NA,3,4,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,3,2,1,1,Yes,15,1 3 4,1 3 4,A little difficult,1,,About once a week,"Yes, by 2 semesters or more",Sometimes,Good,A few times,Once,Never,Never
95850176,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,3,1,2,NA,4,5,NA,NA,NA,NA,NA,2,3,3,5,1,1,3,3,Yes,15,1,1 2 3 4 5,A little difficult,1 2 4 5,,About once a week,No,Never,Poor,Never,Never,A few times,A few times
95850209,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2,1,2,3,1,1,1,1,No,15,,1,I am not sure,1,,About once a week,"Yes, by 2 semesters or more",Sometimes,Good,Never,Never,Never,Never
95850219,1,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,2,NA,NA,5,NA,NA,NA,NA,NA,2,3,3,5,2,1,4,4,Yes,7,1,5,I am not sure,2 5,,About once a week,No,Never,Poor,Once,Never,Several times,Several times
95850344,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,3,4,NA,NA,NA,NA,NA,NA,1,1,1,5,1,1,5,5,Yes,15,,1 2 3 4 5,I am not sure,1 3 4,,Almost every day,"Yes, by 2 semesters or more",Often,Poor,Never,Never,A lot,A lot
95850367,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,1,1,1,1,Yes,1 7,,1 2 3 4,I am not sure,1,,About once a week,No,Never,Good,Never,Never,Never,Never
95850406,1,NA,NA,NA,7,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,NA,NA,5,1,NA,NA,NA,5,NA,NA,NA,3,NA,3,3,2,4,1,1,1,1,Yes,7 13,,1 2,I am not sure,1 5,3,About once a month,No,Sometimes,Fair,Never,Never,Never,Never
95850523,1,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,3,NA,5,NA,1,NA,NA,NA,5,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,1,2,1,2,Yes,11,3 5,1 5,A little difficult,1,,About once a week,No,Sometimes,Poor,Never,Once,Never,Once
95850536,1,1,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,2,NA,4,NA,NA,3,1,2,NA,4,NA,NA,1,2,NA,NA,2,3,2,4,1,3,3,5,Yes,1 7,1 4,2 4,A little difficult,1 2 4,1 2,About once a week,No,Sometimes,Fair,Never,A few times,A few times,A lot
95850562,1,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,5,1,2,NA,NA,5,NA,NA,NA,3,4,3,1,1,4,1,1,1,3,Yes,7,1,1 2 3 4 5,I am not sure,1 2 5,3 4,About once a month,"Yes, by 2 semesters or more",Often,Fair,Never,Never,Never,A few times
95850567,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,2,NA,4,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,2,1,2,4,1,1,1,1,Yes,15,1,2 4 5,Moderately difficult,1,3,About once a week,"Yes, by 2 semesters or more",Sometimes,Fair,Never,Never,Never,Never
95850582,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,2,3,NA,5,NA,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,2,1,1,1,Yes,15,1,2 3 5,I am not sure,1 3,,Never,No,Never,Fair,Once,Never,Never,Never
95850677,1,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,3,1,2,NA,4,5,NA,NA,NA,NA,NA,2,2,2,3,1,1,1,3,Yes,11,,1 2 3 4 5,A little difficult,1 2 4 5,,About once a week,"Yes, by 1 semester",Sometimes,Good,Never,Never,Never,A few times
95850684,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,4,4,3,3,4,1,2,1,1,Yes,15,,1,I am not sure,1,4,Never,No,Never,Fair,Never,Once,Never,Never
95850706,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,NA,NA,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,5,Yes,15,,1 4 5,I am not sure,1,,Never,No,Never,Good,Never,Never,Never,A lot
95850724,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1,2,3,1,1,1,1,Yes,15,1,2,A little difficult,5,,About once a week,"Yes, by 2 semesters or more",Sometimes,Good,Never,Never,Never,Never
95850832,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,4,3,3,2,1,1,1,2,Yes,15,1 2,5,I am not sure,1,,Never,No,Never,Vert Good,Never,Never,Never,Once
95850861,1,1,NA,5,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,3,1,3,1,3,Yes,1 5 11 13,,1 2 3 4 5,Very difficult,1,4,About once a week,No,Often,Good,Never,A few times,Never,A few times
95850869,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,NA,4,5,NA,2,1,2,NA,NA,5,NA,NA,NA,NA,NA,3,3,3,1,1,4,1,1,Yes,15,,1 2 4 5,Moderately difficult,1 2 5,,About once a month,No,Never,Excellent,Never,Several times,Never,Never
95850925,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,4,NA,NA,NA,NA,NA,NA,3,1,2,3,2,1,1,3,Yes,7,,1 2 3 4 5,I am not sure,1 4,,About once a month,"Yes, by 2 semesters or more",Sometimes,Good,Once,Never,Never,A few times
95851062,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,3,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,1,1,1,1,Yes,15,,3,A little difficult,2,,About once a week,"Yes, by 2 semesters or more",Sometimes,Fair,Never,Never,Never,Never
95851082,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,2,1,3,1,Yes,15,,1,A little difficult,1 2,,About once a week,No,Never,Poor,Once,Never,A few times,Never
95851089,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,1,1,1,Yes,15,,1 2 3,Very difficult,1,,About once a week,"Yes, by 2 semesters or more",Never,Excellent,Never,Never,Never,Never
95851154,1,NA,NA,NA,7,NA,11,NA,NA,NA,1,2,3,4,5,NA,1,NA,3,4,5,NA,2,1,NA,NA,4,NA,NA,1,NA,NA,4,1,1,1,4,1,2,1,1,Yes,7 11,1 2 3 4 5,1 3 4 5,Moderately difficult,1 4,1 4,Almost every day,"Yes, by 2 semesters or more",Often,Fair,Never,Once,Never,Never
95851249,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,3,4,1,3,2,3,2,1,1,3,No,15,,1,I am not sure,1,3 4,Almost every day,No,Sometimes,Good,Once,Never,Never,A few times
95851346,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,3,NA,NA,NA,1,2,3,4,5,NA,5,1,2,3,4,5,NA,NA,NA,NA,NA,3,3,3,4,1,3,3,5,Yes,15,3,1 2 3 4 5,I am not sure,1 2 3 4 5,,About once a month,No,Never,Fair,Never,A few times,A few times,A lot
95851379,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,3,2,2,2,1,2,1,1,Yes,15,,1,I am not sure,1,,About once a month,"Yes, by 1 semester",Sometimes,Vert Good,Never,Once,Never,Never
95851400,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,4,2,2,2,4,1,1,1,1,No,7,,1 2 3 4 5,Very difficult,1 3,4,About once a week,"Yes, by 1 semester",Sometimes,Fair,Never,Never,Never,Never
95851460,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,3,4,5,NA,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,4,3,3,4,1,4,1,1,Yes,15,3 4 5,1,I am not sure,1,,Never,No,Never,Fair,Never,Several times,Never,Never
95851473,1,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,3,4,5,NA,1,2,3,4,5,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,1,Yes,11,3 4 5,1 2 3 4 5,I am not sure,1 2,,Never,No,Never,Good,Never,Never,Never,Never
95851562,1,1,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,1,2,1,2,Yes,1 5 7,,1 2 3 4 5,I am not sure,1,,About once a month,"Yes, by 2 semesters or more",Sometimes,Vert Good,Never,Once,Never,Once
95851606,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,4,NA,NA,5,NA,2,3,4,NA,NA,NA,NA,NA,4,4,3,3,5,1,1,1,1,Yes,15,,4,I am not sure,2 3 4,4,Never,No,Never,Poor,Never,Never,Never,Never
95851699,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,5,NA,1,NA,NA,NA,1,3,2,4,1,3,2,1,No,15,,1 2,Very difficult,1 5,1,Almost every day,No,Sometimes,Fair,Never,A few times,Once,Never
95851732,1,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,4,1,1,1,1,Yes,11 13,,1 2 3 4 5,I am not sure,1,4,About once a week,No,Often,Fair,Never,Never,Never,Never
95851821,1,NA,NA,NA,NA,NA,11,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,3,NA,4,1,3,3,1,4,3,1,Yes,11,1,1 2 4,I am not sure,1,3,Never,"Yes, by 2 semesters or more",Never,Good,Never,Several times,A few times,Never
95851826,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,3,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2,2,2,3,1,1,1,1,No,15,,1,A little difficult,1,,About once a week,"Yes, by 1 semester",Sometimes,Good,Never,Never,Never,Never
95851835,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,5,NA,5,1,2,3,4,5,NA,NA,2,NA,NA,1,3,2,4,1,1,1,1,Yes,15,,1 2 5,I am not sure,1 2 3 4 5,2,Almost every day,No,Sometimes,Fair,Never,Never,Never,Never
95851882,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,3,4,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,,1 3 4 5,Very difficult,1,,NA,NA,NA,NA,NA,NA,NA,NA
95851998,1,NA,NA,NA,NA,NA,11,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,3,NA,2,NA,NA,5,NA,NA,NA,NA,NA,3,2,2,3,1,1,1,3,Yes,11,1,1 2 3 4 5,A little difficult,2 5,,About once a month,"Yes, by 1 semester",Sometimes,Good,Never,Never,Never,A few times
95852227,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,3,4,5,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,1,Yes,15,,1 2 3 4 5,I am not sure,1 2 3 4 5,,Never,No,Never,Good,Never,Never,Never,Never
95852238,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,1,4,2,1,1,2,Yes,15,,1,A little difficult,1,1,Almost every day,"Yes, by 1 semester",Often,Fair,Once,Never,Never,Once
95852298,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,3,4,5,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,1,Yes,15,,3 4 5,I am not sure,5,,Never,No,Never,Good,Never,Never,Never,Never
95852341,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,2,3,2,1,1,1,Yes,15,,1,A little difficult,1,1,Almost every day,No,Sometimes,Good,Once,Never,Never,Never
95852391,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,1,3,2,Yes,1,1,3 4 5,I am not sure,1,,Never,No,Never,Good,Never,Never,A few times,Once
95852408,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,NA,4,NA,NA,1,2,3,4,5,NA,4,NA,NA,NA,NA,NA,TRUE,1,NA,NA,NA,1,3,2,4,1,1,3,3,Yes,15,1 2 4,1 2 3 4 5,Not difficult at all,1,1,Almost every day,No,Sometimes,Fair,Never,Never,A few times,A few times
95852433,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,2,3,4,5,NA,1,2,3,4,5,NA,5,NA,NA,NA,NA,5,NA,1,NA,NA,NA,2,3,3,2,1,1,1,1,Yes,5,1 2 3 4 5,1 2 3 4 5,I am not sure,5,1,About once a week,No,Never,Vert Good,Never,Never,Never,Never
95852537,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,3,4,5,NA,NA,NA,NA,NA,4,3,3,3,1,1,5,5,Yes,15,,1 2 3 4 5,I am not sure,1 2 3 4 5,,Never,No,Never,Good,Never,Never,A lot,A lot
95852569,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,1,1,1,1,Yes,15,1,1 2 3 4 5,I am not sure,1,,Never,No,Never,Vert Good,Never,Never,Never,Never
95852722,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,4,Yes,15,,1 2 3 4 5,I am not sure,1 5,,Never,No,Never,Good,Never,Never,Never,Several times
95852744,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,2,3,4,5,NA,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,2,1,3,4,Yes,15,1,2 3 4 5,A little difficult,1 2 3,,Never,No,Never,Good,Once,Never,A few times,Several times
95852771,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,3,4,NA,NA,1,2,3,4,5,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,1,1,1,Yes,15,1 3 4,1 2 3 4 5,Not difficult at all,1,,About once a month,No,Never,Vert Good,Never,Never,Never,Never
95852779,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,NA,4,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,2,2,4,No,15,,1 2 4,Moderately difficult,2,,About once a month,No,Never,Vert Good,Several times,Once,Once,Several times
95852783,1,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3,NA,NA,NA,NA,NA,TRUE,NA,NA,3,NA,2,2,2,3,1,1,1,1,Yes,7,1,1,A little difficult,1,3,About once a week,"Yes, by 1 semester",Sometimes,Good,Never,Never,Never,Never
95853063,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,NA,NA,NA,NA,1,2,3,4,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,1,1,1,Yes,15,1 2,1 2 3 4,Very difficult,1 2,,About once a month,No,Sometimes,Good,Never,Never,Never,Never
95853069,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,NA,3,4,5,NA,5,1,2,3,4,NA,NA,NA,NA,NA,4,2,3,2,4,1,2,1,4,Yes,15,,1 3 4 5,I am not sure,1 2 3 4,4,About once a week,No,Sometimes,Fair,Never,Once,Never,Several times
95853172,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,1,1,2,NA,4,5,NA,1,NA,NA,NA,1,3,3,5,1,1,1,1,No,15,,1 2 3 4 5,Very difficult,1 2 4 5,1,Almost every day,No,Never,Poor,Never,Never,Never,Never
95853253,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,4,3,3,3,1,1,1,1,No,15,1,1,I am not sure,1,,Never,No,Never,Good,Never,Never,Never,Never
95853268,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,NA,NA,5,NA,NA,NA,NA,NA,1,3,2,3,2,1,1,1,No,15,,1 2 3 4 5,I am not sure,1 2 5,,Almost every day,No,Sometimes,Good,Once,Never,Never,Never
95853286,1,1,NA,NA,7,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,4,4,3,2,3,2,2,2,3,Yes,1 7 13,,1 2 3 4 5,I am not sure,1,4,Never,No,Sometimes,Good,Once,Once,Once,A few times
95853373,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,1,1,1,Yes,15,,1 2 3 4 5,Moderately difficult,1 3,,About once a month,No,Never,Vert Good,Never,Never,Never,Never
95853504,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,4,5,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,4,2,1,1,4,1,3,3,3,Yes,15,4 5,1,I am not sure,4,4,About once a week,"Yes, by 2 semesters or more",Often,Fair,Never,A few times,A few times,A few times
95853524,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,1,1,1,1,Yes,15,,1 2 3 4 5,Very difficult,1,,Almost every day,No,Often,Good,Never,Never,Never,Never
